3.559856489878781421e-02 9.812627545866382206e+03 -2.009935326651237119e+03 6.871771601697753795e+03 1.300000000000000000e+01
6.031648866026231154e-02 8.571935524870010340e+03 8.571345854987594066e+03 1.281391244180061904e+03 3.300000000000000000e+01
8.579160745827346668e-02 5.717375044026802243e+03 -4.901376614945213532e+02 2.145529615833918797e+03 7.900000000000000000e+01
1.113464310595710660e-01 3.098418787076467197e+03 -7.014083795863176363e+01 1.062853384595983925e+03 1.170000000000000000e+02
1.374039914321364408e-01 2.381888974059325392e+03 1.165027308251590341e+02 4.350620907154868746e+02 2.050000000000000000e+02
1.619154704570298364e-01 1.959079180838250295e+03 7.513728411345194047e+01 4.860980448877896976e+01 2.350000000000000000e+02
1.870686673430271840e-01 1.642182465388737683e+03 -4.567321996220709224e+01 -3.268185110893444971e+02 3.690000000000000000e+02
2.123290040706380666e-01 1.285926603182014560e+03 1.158417144284751510e+00 -2.611574233493989823e+02 4.330000000000000000e+02
2.378144976376236064e-01 1.101559491177592463e+03 7.857518778659409975e+01 -6.266476692226291334e+01 5.850000000000000000e+02
2.630489925835516885e-01 1.101776361120563024e+03 5.556195181749429679e+01 -6.972166850803861848e+01 6.790000000000000000e+02
2.878653162679494781e-01 8.838937534148161603e+02 -5.358051298657745320e+00 -1.756262171732228978e+02 8.130000000000000000e+02
3.131144366275339097e-01 7.739484369841075022e+02 -4.397943432705190503e+00 -8.728357664053085330e+01 9.850000000000000000e+02
3.388159578333815869e-01 6.909580269657415101e+02 4.433993787308428836e+01 1.305181629321503465e+02 1.183000000000000000e+03
3.638741848210947927e-01 6.187223596428518704e+02 4.478017918322887425e+00 2.978456949624987971e+01 1.269000000000000000e+03
3.888315910732085268e-01 5.862062581449042682e+02 5.759810758035432343e+01 -3.134113880099407368e+01 1.537000000000000000e+03
4.139052155837465996e-01 5.498814893393617922e+02 4.950314320330809892e+01 -1.303215734757044686e+01 1.653000000000000000e+03
4.390305777018236877e-01 5.026778322224004683e+02 2.278392670243536955e+01 5.006903471125814065e+01 1.963000000000000000e+03
4.642172339120373414e-01 4.554880388993753968e+02 8.021366565715155161e+00 -5.065175494727534478e+00 2.121000000000000000e+03
4.894678666149941404e-01 4.346887877101263484e+02 1.065722618676263878e+01 2.939437573382565105e+01 2.413000000000000000e+03
5.147269052361176378e-01 4.104305954092658340e+02 -1.788872451032197830e+01 8.570214146696519819e+00 2.635000000000000000e+03
5.398003206656323272e-01 3.777945582116265655e+02 -2.873799399157677215e+01 2.165010553141464200e+01 2.877000000000000000e+03
5.647798235368590714e-01 3.735196148128760001e+02 1.016553401367452558e+01 1.740804724474269705e+01 3.169000000000000000e+03
5.900534302989873803e-01 3.448290860311270194e+02 -1.685567275138250665e+01 6.171116147964400556e-01 3.507000000000000000e+03
6.151460297009073708e-01 3.228147603451617442e+02 6.030529620077349939e+00 7.782929109131723422e+00 3.685000000000000000e+03
6.402630176204441304e-01 3.156231323114096199e+02 -1.163464865094164580e+01 1.118782827495121168e+01 4.165000000000000000e+03
6.655964674748322540e-01 3.055019471184253348e+02 1.310939178763526947e+01 2.874043768223803497e+01 4.377000000000000000e+03
6.908782583105771424e-01 2.919191862123057604e+02 -7.255601777976015576e+00 -1.531563577743804672e+01 4.855000000000000000e+03
7.159060853508338873e-01 2.692966107127500663e+02 -5.935233674860779018e+00 1.035888939685495025e+01 4.929000000000000000e+03
7.409414762591408632e-01 2.694994566127525104e+02 1.475745519497121128e-01 -1.736630126069564994e+01 5.581000000000000000e+03
7.659227149364629117e-01 2.626695867930196187e+02 -1.251211797302386408e+01 8.878464031946680990e+00 5.679000000000000000e+03
7.911559474606142395e-01 2.470859500182249633e+02 5.349523432917422522e-02 1.054579015812351450e+01 6.385000000000000000e+03
8.163750941790897109e-01 2.378301404731693935e+02 8.196576994524079396e+00 1.689946280108409127e+01 6.553000000000000000e+03
8.415757210439384073e-01 2.360676846314595139e+02 -5.376596096713342376e+00 7.951726182904486073e+00 7.125000000000000000e+03
8.667638839289206754e-01 2.208792112798625737e+02 8.150014972414656000e+00 1.115911967649507908e+01 7.447000000000000000e+03
8.918801124864608187e-01 2.201064750109187855e+02 5.445925269350769815e-01 5.155828081457576317e+00 7.929000000000000000e+03
9.170480108345367976e-01 2.150203645020186798e+02 -1.304073868393659197e+01 -2.716613586576007044e+00 8.353000000000000000e+03
9.420566033467249190e-01 2.067805150811840349e+02 7.807538383465352005e+00 7.633795142419653068e+00 8.775000000000000000e+03
9.671642335271436464e-01 1.990263072692681874e+02 4.429260210360240535e+00 1.326674393436360333e+01 9.313000000000000000e+03
9.923426157758477029e-01 1.971242834577603844e+02 9.535199589294551359e+00 3.728072376835878110e-01 9.841000000000000000e+03
1.017396902749181820e+00 1.921751499437763187e+02 3.297983041848290942e+00 1.018072419268726847e+01 1.019100000000000000e+04
1.042533700753922155e+00 1.886092133185395596e+02 1.461456826107308160e+01 7.718740807945505544e-01 1.089700000000000000e+04
