3.559856489878781421e-02 1.435600543582859063e+04 -3.071831730687434174e+03 1.026099893660986891e+04 1.300000000000000000e+01
6.031648866026231154e-02 1.242477808548167013e+04 1.253022580620173176e+04 1.742203064609377634e+03 3.300000000000000000e+01
8.579160745827346668e-02 8.273376154692890850e+03 -7.122127051872213315e+02 3.043068795613386101e+03 7.900000000000000000e+01
1.113464310595710660e-01 4.541676084965906739e+03 -2.945786923280712344e+01 1.846443455939944670e+03 1.170000000000000000e+02
1.374039914321364408e-01 3.561457149853535611e+03 1.147739658497913382e+02 7.483986902626638766e+02 2.050000000000000000e+02
1.619154704570298364e-01 2.879585004245392156e+03 2.624554681332896280e+02 9.815049088572523317e+01 2.350000000000000000e+02
1.870686673430271840e-01 2.500828028769674802e+03 -6.554676637781126658e+01 -5.232537755933686867e+02 3.690000000000000000e+02
2.123290040706380666e-01 1.930261401234533196e+03 -2.344675056078757081e+01 -4.028894534676144872e+02 4.330000000000000000e+02
2.378144976376236064e-01 1.681580206491996705e+03 1.820272088437584159e+02 -9.665384436936915336e+01 5.850000000000000000e+02
2.630489925835516885e-01 1.760179867915867362e+03 1.044150581599473924e+02 -5.136258230894478771e+01 6.790000000000000000e+02
2.878653162679494781e-01 1.428130824597838682e+03 3.634106342978445525e+01 -2.911048320244810839e+02 8.130000000000000000e+02
3.131144366275339097e-01 1.263811610715868028e+03 -2.126443633583855330e+01 -1.663582689248538600e+02 9.850000000000000000e+02
3.388159578333815869e-01 1.152958970315896977e+03 6.565907646380928497e+01 2.585203444112085549e+02 1.183000000000000000e+03
3.638741848210947927e-01 1.045644288876242626e+03 -2.088130040852517855e+00 3.647223234099013212e+01 1.269000000000000000e+03
3.888315910732085268e-01 1.002350850229214416e+03 9.503989896864814568e+01 -6.426600831253198010e+01 1.537000000000000000e+03
4.139052155837465996e-01 9.396385560185016175e+02 1.147183100202659887e+02 2.020374573640216553e+00 1.653000000000000000e+03
4.390305777018236877e-01 8.854913076347717151e+02 7.366914410655610368e+01 1.031019849136757500e+02 1.963000000000000000e+03
4.642172339120373414e-01 8.367516357597121441e+02 6.120423322185359183e+01 -1.901254671553993347e+01 2.121000000000000000e+03
4.894678666149941404e-01 7.778628990791879687e+02 6.826523124411518495e+01 4.094813409071964116e+01 2.413000000000000000e+03
5.147269052361176378e-01 7.448861239932571152e+02 1.274653666431591681e+01 9.157378448660345782e+01 2.635000000000000000e+03
5.398003206656323272e-01 6.878793168520132895e+02 -2.160711398009052076e+01 3.185324870673931841e+01 2.877000000000000000e+03
5.647798235368590714e-01 7.005588103062217442e+02 4.379825872614038218e+00 4.897592811130281376e+01 3.169000000000000000e+03
5.900534302989873803e-01 6.431140425424638352e+02 7.519146522635674623e-01 3.927540419819411710e+01 3.507000000000000000e+03
6.151460297009073708e-01 6.248258590021672489e+02 2.786916763817315612e+01 -9.720308292010411577e+00 3.685000000000000000e+03
6.402630176204441304e-01 5.936836102324331250e+02 7.370822637722547199e+00 4.472491040551052066e+01 4.165000000000000000e+03
6.655964674748322540e-01 5.912686868236402233e+02 2.475015064541408449e+01 4.328664292414654824e+01 4.377000000000000000e+03
6.908782583105771424e-01 5.565326310980198059e+02 3.830031928878525171e+00 -1.805166533252984351e+01 4.855000000000000000e+03
7.159060853508338873e-01 5.324619077148594215e+02 1.762059553149963653e+00 3.839808220293512164e+01 4.929000000000000000e+03
7.409414762591408632e-01 5.256236179438084264e+02 7.950500603264671007e+00 -1.570252683639541758e+01 5.581000000000000000e+03
7.659227149364629117e-01 5.151456576994725083e+02 -8.253075947314361116e+00 4.981677898569702734e+01 5.679000000000000000e+03
7.911559474606142395e-01 4.854961571680032648e+02 2.120723791914420531e+01 -1.805177431510855257e+01 6.385000000000000000e+03
8.163750941790897109e-01 4.710457015714741260e+02 -4.841666594611325536e+00 5.855977848812410258e+01 6.553000000000000000e+03
8.415757210439384073e-01 4.665381119971497128e+02 -1.228835035249791297e+01 1.981986463551729827e+01 7.125000000000000000e+03
8.667638839289206754e-01 4.493611721587952275e+02 1.614857805838367355e+01 2.914545892971782948e+01 7.447000000000000000e+03
8.918801124864608187e-01 4.462627986714695680e+02 -2.980621699051374307e+00 -3.197764686581445748e+00 7.929000000000000000e+03
9.170480108345367976e-01 4.326823396312244085e+02 -2.136566000304813784e+01 3.441622322315264881e+00 8.353000000000000000e+03
9.420566033467249190e-01 4.136454766416055691e+02 5.207089044806366473e+00 1.442080256459258614e+01 8.775000000000000000e+03
9.671642335271436464e-01 4.023559724257111156e+02 3.132352677942603636e-01 4.770418575223327196e+01 9.313000000000000000e+03
9.923426157758477029e-01 4.003020362199337114e+02 7.229168475584549114e+00 2.664841343943350438e+01 9.841000000000000000e+03
