3.559856489878781421e-02 1.390557662458489176e+04 -2.957935446595175108e+03 9.912507388794396320e+03 1.300000000000000000e+01
6.031648866026231154e-02 1.205240998611966825e+04 1.214488806909645064e+04 1.701531829666293106e+03 3.300000000000000000e+01
8.579160745827346668e-02 8.031844159483290241e+03 -6.937621888509215751e+02 2.966915976852776566e+03 7.900000000000000000e+01
1.113464310595710660e-01 4.406567153821968532e+03 -4.340041233974608303e+01 1.753219924196672537e+03 1.170000000000000000e+02
1.374039914321364408e-01 3.447712339361580689e+03 1.206884379390988613e+02 7.111100982662148908e+02 2.050000000000000000e+02
1.619154704570298364e-01 2.797152679852090841e+03 2.352385133529088534e+02 9.090580454158167356e+01 2.350000000000000000e+02
1.870686673430271840e-01 2.422131018985113769e+03 -6.148395917217921181e+01 -5.060588971599485149e+02 3.690000000000000000e+02
2.123290040706380666e-01 1.873896623821472303e+03 -2.029929774979701662e+01 -3.940218924652948544e+02 4.330000000000000000e+02
2.378144976376236064e-01 1.630866621126317341e+03 1.700302481584450334e+02 -9.097659643710947819e+01 5.850000000000000000e+02
2.630489925835516885e-01 1.701387368436259067e+03 9.937954540499899281e+01 -5.418084716359757635e+01 6.790000000000000000e+02
2.878653162679494781e-01 1.378766579130919581e+03 2.873882031167941165e+01 -2.831619509486185393e+02 8.130000000000000000e+02
3.131144366275339097e-01 1.219073416266440745e+03 -2.036186178725397511e+01 -1.561425036613078134e+02 9.850000000000000000e+02
3.388159578333815869e-01 1.110041409413664951e+03 6.170360585736455761e+01 2.482925668679874320e+02 1.183000000000000000e+03
3.638741848210947927e-01 1.007677437839439790e+03 -1.491125312993155649e+00 3.718937635090050264e+01 1.269000000000000000e+03
3.888315910732085268e-01 9.645717181565599958e+02 9.387376395081069802e+01 -6.047608505754816832e+01 1.537000000000000000e+03
4.139052155837465996e-01 9.057405555178910390e+02 1.093226747439918256e+02 1.763501872482462041e+00 1.653000000000000000e+03
4.390305777018236877e-01 8.524418937722448391e+02 6.638824214479342345e+01 9.743678896751076479e+01 1.963000000000000000e+03
4.642172339120373414e-01 8.010918554942484207e+02 5.211332711621430747e+01 -1.730830831344897192e+01 2.121000000000000000e+03
4.894678666149941404e-01 7.468868928882119462e+02 5.852076428263349328e+01 4.091834225655733093e+01 2.413000000000000000e+03
5.147269052361176378e-01 7.163346724847681344e+02 5.455338443841291962e+00 8.181446238325546005e+01 2.635000000000000000e+03
5.398003206656323272e-01 6.609759791397774507e+02 -2.652908749790792342e+01 3.196534064316588442e+01 2.877000000000000000e+03
5.647798235368590714e-01 6.730134238380013585e+02 5.207127234381903058e+00 4.480716538223921219e+01 3.169000000000000000e+03
5.900534302989873803e-01 6.178120323480768548e+02 -6.002961519444936833e+00 3.246186227762802901e+01 3.507000000000000000e+03
6.151460297009073708e-01 5.980692689986339019e+02 2.330751539440975151e+01 -7.404517802051710618e+00 3.685000000000000000e+03
6.402630176204441304e-01 5.703657762365766075e+02 -1.740146188373724589e+00 4.342822896463938775e+01 4.165000000000000000e+03
6.655964674748322540e-01 5.670904096889416905e+02 2.078224031106333669e+01 4.506261775895205091e+01 4.377000000000000000e+03
