#           k/h    P           
    0.37478E-01    0.18652E+05
    0.37666E-01    0.18551E+05
    0.37855E-01    0.18450E+05
    0.38044E-01    0.18350E+05
    0.38235E-01    0.18251E+05
    0.38427E-01    0.18152E+05
    0.38619E-01    0.18054E+05
    0.38813E-01    0.17957E+05
    0.39007E-01    0.17860E+05
    0.39203E-01    0.17764E+05
    0.39399E-01    0.17669E+05
    0.39597E-01    0.17574E+05
    0.39795E-01    0.17480E+05
    0.39995E-01    0.17387E+05
    0.40195E-01    0.17295E+05
    0.40397E-01    0.17203E+05
    0.40599E-01    0.17113E+05
    0.40803E-01    0.17023E+05
    0.41007E-01    0.16934E+05
    0.41213E-01    0.16845E+05
    0.41420E-01    0.16758E+05
    0.41627E-01    0.16672E+05
    0.41836E-01    0.16586E+05
    0.42046E-01    0.16501E+05
    0.42256E-01    0.16417E+05
    0.42468E-01    0.16334E+05
    0.42681E-01    0.16252E+05
    0.42895E-01    0.16171E+05
    0.43110E-01    0.16090E+05
    0.43326E-01    0.16011E+05
    0.43543E-01    0.15932E+05
    0.43761E-01    0.15855E+05
    0.43981E-01    0.15778E+05
    0.44201E-01    0.15702E+05
    0.44423E-01    0.15627E+05
    0.44645E-01    0.15553E+05
    0.44869E-01    0.15479E+05
    0.45094E-01    0.15407E+05
    0.45320E-01    0.15335E+05
    0.45547E-01    0.15265E+05
    0.45776E-01    0.15195E+05
    0.46005E-01    0.15126E+05
    0.46236E-01    0.15058E+05
    0.46467E-01    0.14990E+05
    0.46700E-01    0.14924E+05
    0.46934E-01    0.14858E+05
    0.47170E-01    0.14793E+05
    0.47406E-01    0.14729E+05
    0.47644E-01    0.14666E+05
    0.47883E-01    0.14603E+05
    0.48123E-01    0.14542E+05
    0.48364E-01    0.14481E+05
    0.48606E-01    0.14420E+05
    0.48850E-01    0.14361E+05
    0.49095E-01    0.14302E+05
    0.49341E-01    0.14243E+05
    0.49588E-01    0.14186E+05
    0.49837E-01    0.14129E+05
    0.50087E-01    0.14073E+05
    0.50338E-01    0.14018E+05
    0.50590E-01    0.13964E+05
    0.50843E-01    0.13910E+05
    0.51098E-01    0.13857E+05
    0.51354E-01    0.13805E+05
    0.51612E-01    0.13753E+05
    0.51871E-01    0.13701E+05
    0.52131E-01    0.13650E+05
    0.52392E-01    0.13600E+05
    0.52655E-01    0.13550E+05
    0.52918E-01    0.13500E+05
    0.53184E-01    0.13451E+05
    0.53450E-01    0.13403E+05
    0.53718E-01    0.13354E+05
    0.53988E-01    0.13306E+05
    0.54258E-01    0.13259E+05
    0.54530E-01    0.13212E+05
    0.54803E-01    0.13165E+05
    0.55078E-01    0.13118E+05
    0.55354E-01    0.13072E+05
    0.55632E-01    0.13026E+05
    0.55911E-01    0.12980E+05
    0.56191E-01    0.12934E+05
    0.56472E-01    0.12889E+05
    0.56755E-01    0.12843E+05
    0.57040E-01    0.12798E+05
    0.57326E-01    0.12753E+05
    0.57613E-01    0.12708E+05
    0.57902E-01    0.12663E+05
    0.58192E-01    0.12619E+05
    0.58484E-01    0.12574E+05
    0.58777E-01    0.12529E+05
    0.59072E-01    0.12485E+05
    0.59368E-01    0.12440E+05
    0.59665E-01    0.12425E+05
    0.59964E-01    0.12380E+05
    0.60265E-01    0.12336E+05
    0.60567E-01    0.12291E+05
    0.60871E-01    0.12246E+05
    0.61176E-01    0.12201E+05
    0.61482E-01    0.12155E+05
    0.61791E-01    0.12109E+05
    0.62100E-01    0.12063E+05
    0.62412E-01    0.12017E+05
    0.62725E-01    0.11970E+05
    0.63039E-01    0.11923E+05
    0.63355E-01    0.11875E+05
    0.63672E-01    0.11827E+05
    0.63992E-01    0.11778E+05
    0.64312E-01    0.11729E+05
    0.64635E-01    0.11680E+05
    0.64959E-01    0.11629E+05
    0.65284E-01    0.11579E+05
    0.65612E-01    0.11527E+05
    0.65940E-01    0.11475E+05
    0.66271E-01    0.11423E+05
    0.66603E-01    0.11369E+05
    0.66937E-01    0.11315E+05
    0.67273E-01    0.11260E+05
    0.67610E-01    0.11205E+05
    0.67949E-01    0.11148E+05
    0.68289E-01    0.11091E+05
    0.68632E-01    0.11033E+05
    0.68976E-01    0.10975E+05
    0.69321E-01    0.10915E+05
    0.69669E-01    0.10855E+05
    0.70018E-01    0.10794E+05
    0.70369E-01    0.10732E+05
    0.70722E-01    0.10669E+05
    0.71076E-01    0.10605E+05
    0.71432E-01    0.10540E+05
    0.71791E-01    0.10475E+05
    0.72150E-01    0.10408E+05
    0.72512E-01    0.10341E+05
    0.72875E-01    0.10273E+05
    0.73241E-01    0.10204E+05
    0.73608E-01    0.10134E+05
    0.73977E-01    0.10064E+05
    0.74348E-01    0.99922E+04
    0.74720E-01    0.99201E+04
    0.75095E-01    0.98473E+04
    0.75471E-01    0.97738E+04
    0.75850E-01    0.96996E+04
    0.76230E-01    0.96248E+04
    0.76612E-01    0.95493E+04
    0.76996E-01    0.94733E+04
    0.77382E-01    0.93967E+04
    0.77770E-01    0.93196E+04
    0.78160E-01    0.92421E+04
    0.78551E-01    0.91641E+04
    0.78945E-01    0.90858E+04
    0.79341E-01    0.90072E+04
    0.79738E-01    0.89282E+04
    0.80138E-01    0.88491E+04
    0.80540E-01    0.87697E+04
    0.80944E-01    0.86902E+04
    0.81349E-01    0.86106E+04
    0.81757E-01    0.85310E+04
    0.82167E-01    0.84515E+04
    0.82579E-01    0.83719E+04
    0.82993E-01    0.82925E+04
    0.83409E-01    0.82132E+04
    0.83827E-01    0.81342E+04
    0.84247E-01    0.80554E+04
    0.84669E-01    0.79770E+04
    0.85094E-01    0.78989E+04
    0.85520E-01    0.78212E+04
    0.85949E-01    0.77440E+04
    0.86380E-01    0.76673E+04
    0.86813E-01    0.75912E+04
    0.87248E-01    0.75156E+04
    0.87685E-01    0.74407E+04
    0.88125E-01    0.73665E+04
    0.88566E-01    0.72930E+04
    0.89010E-01    0.72203E+04
    0.89456E-01    0.71485E+04
    0.89905E-01    0.70774E+04
    0.90356E-01    0.70073E+04
    0.90808E-01    0.69381E+04
    0.91264E-01    0.68698E+04
    0.91721E-01    0.68026E+04
    0.92181E-01    0.67363E+04
    0.92643E-01    0.66712E+04
    0.93107E-01    0.66071E+04
    0.93574E-01    0.65442E+04
    0.94043E-01    0.64824E+04
    0.94514E-01    0.64217E+04
    0.94988E-01    0.63623E+04
    0.95464E-01    0.63040E+04
    0.95943E-01    0.62470E+04
    0.96424E-01    0.61913E+04
    0.96907E-01    0.61368E+04
    0.97393E-01    0.60836E+04
    0.97881E-01    0.60316E+04
    0.98372E-01    0.59810E+04
    0.98865E-01    0.59316E+04
    0.99360E-01    0.58836E+04
    0.99858E-01    0.58368E+04
    0.10036E+00    0.57913E+04
    0.10086E+00    0.57471E+04
    0.10137E+00    0.57043E+04
    0.10188E+00    0.56626E+04
    0.10239E+00    0.56223E+04
    0.10290E+00    0.55831E+04
    0.10342E+00    0.55452E+04
    0.10393E+00    0.55085E+04
    0.10445E+00    0.54730E+04
    0.10498E+00    0.54387E+04
    0.10550E+00    0.54054E+04
    0.10603E+00    0.53733E+04
    0.10656E+00    0.53422E+04
    0.10710E+00    0.53121E+04
    0.10764E+00    0.52830E+04
    0.10818E+00    0.52549E+04
    0.10872E+00    0.52277E+04
    0.10926E+00    0.52013E+04
    0.10981E+00    0.51757E+04
    0.11036E+00    0.51508E+04
    0.11091E+00    0.51266E+04
    0.11147E+00    0.51031E+04
    0.11203E+00    0.50801E+04
    0.11259E+00    0.50576E+04
    0.11315E+00    0.50356E+04
    0.11372E+00    0.50140E+04
    0.11429E+00    0.49926E+04
    0.11486E+00    0.49716E+04
    0.11544E+00    0.49506E+04
    0.11602E+00    0.49298E+04
    0.11660E+00    0.49090E+04
    0.11718E+00    0.48882E+04
    0.11777E+00    0.48672E+04
    0.11836E+00    0.48460E+04
    0.11896E+00    0.48246E+04
    0.11955E+00    0.48029E+04
    0.12015E+00    0.47807E+04
    0.12075E+00    0.47581E+04
    0.12136E+00    0.47349E+04
    0.12197E+00    0.47112E+04
    0.12258E+00    0.46868E+04
    0.12319E+00    0.46617E+04
    0.12381E+00    0.46359E+04
    0.12443E+00    0.46093E+04
    0.12505E+00    0.45819E+04
    0.12568E+00    0.45537E+04
    0.12631E+00    0.45246E+04
    0.12694E+00    0.44946E+04
    0.12758E+00    0.44637E+04
    0.12822E+00    0.44320E+04
    0.12886E+00    0.43993E+04
    0.12951E+00    0.43658E+04
    0.13016E+00    0.43315E+04
    0.13081E+00    0.42963E+04
    0.13147E+00    0.42603E+04
    0.13213E+00    0.42236E+04
    0.13279E+00    0.41861E+04
    0.13345E+00    0.41479E+04
    0.13412E+00    0.41090E+04
    0.13479E+00    0.40696E+04
    0.13547E+00    0.40296E+04
    0.13615E+00    0.39891E+04
    0.13683E+00    0.39482E+04
    0.13752E+00    0.39069E+04
    0.13821E+00    0.38652E+04
    0.13890E+00    0.38233E+04
    0.13960E+00    0.37812E+04
    0.14030E+00    0.37389E+04
    0.14100E+00    0.36965E+04
    0.14171E+00    0.36541E+04
    0.14242E+00    0.36117E+04
    0.14313E+00    0.35694E+04
    0.14385E+00    0.35273E+04
    0.14457E+00    0.34853E+04
    0.14529E+00    0.34437E+04
    0.14602E+00    0.34024E+04
    0.14675E+00    0.33615E+04
    0.14749E+00    0.33212E+04
    0.14823E+00    0.32813E+04
    0.14897E+00    0.32421E+04
    0.14972E+00    0.32035E+04
    0.15047E+00    0.31657E+04
    0.15122E+00    0.31286E+04
    0.15198E+00    0.30924E+04
    0.15274E+00    0.30571E+04
    0.15351E+00    0.30227E+04
    0.15428E+00    0.29893E+04
    0.15505E+00    0.29570E+04
    0.15583E+00    0.29257E+04
    0.15661E+00    0.28954E+04
    0.15739E+00    0.28662E+04
    0.15818E+00    0.28382E+04
    0.15898E+00    0.28112E+04
    0.15977E+00    0.27853E+04
    0.16057E+00    0.27604E+04
    0.16138E+00    0.27366E+04
    0.16219E+00    0.27139E+04
    0.16300E+00    0.26921E+04
    0.16382E+00    0.26713E+04
    0.16464E+00    0.26513E+04
    0.16546E+00    0.26323E+04
    0.16629E+00    0.26140E+04
    0.16713E+00    0.25965E+04
    0.16796E+00    0.25796E+04
    0.16881E+00    0.25635E+04
    0.16965E+00    0.25478E+04
    0.17050E+00    0.25327E+04
    0.17136E+00    0.25181E+04
    0.17222E+00    0.25038E+04
    0.17308E+00    0.24899E+04
    0.17395E+00    0.24762E+04
    0.17482E+00    0.24627E+04
    0.17570E+00    0.24493E+04
    0.17658E+00    0.24361E+04
    0.17746E+00    0.24228E+04
    0.17835E+00    0.24094E+04
    0.17924E+00    0.23959E+04
    0.18014E+00    0.23822E+04
    0.18105E+00    0.23683E+04
    0.18195E+00    0.23541E+04
    0.18287E+00    0.23395E+04
    0.18378E+00    0.23245E+04
    0.18470E+00    0.23090E+04
    0.18563E+00    0.22931E+04
    0.18656E+00    0.22766E+04
    0.18750E+00    0.22596E+04
    0.18843E+00    0.22420E+04
    0.18938E+00    0.22239E+04
    0.19033E+00    0.22052E+04
    0.19128E+00    0.21860E+04
    0.19224E+00    0.21662E+04
    0.19321E+00    0.21459E+04
    0.19417E+00    0.21252E+04
    0.19515E+00    0.21040E+04
    0.19613E+00    0.20823E+04
    0.19711E+00    0.20604E+04
    0.19810E+00    0.20381E+04
    0.19909E+00    0.20155E+04
    0.20009E+00    0.19927E+04
    0.20109E+00    0.19698E+04
    0.20210E+00    0.19468E+04
    0.20311E+00    0.19237E+04
    0.20413E+00    0.19006E+04
    0.20515E+00    0.18776E+04
    0.20618E+00    0.18548E+04
    0.20721E+00    0.18321E+04
    0.20825E+00    0.18097E+04
    0.20930E+00    0.17876E+04
    0.21035E+00    0.17658E+04
    0.21140E+00    0.17445E+04
    0.21246E+00    0.17236E+04
    0.21352E+00    0.17033E+04
    0.21459E+00    0.16835E+04
    0.21567E+00    0.16643E+04
    0.21675E+00    0.16457E+04
    0.21784E+00    0.16278E+04
    0.21893E+00    0.16105E+04
    0.22003E+00    0.15939E+04
    0.22113E+00    0.15780E+04
    0.22224E+00    0.15628E+04
    0.22335E+00    0.15481E+04
    0.22447E+00    0.15341E+04
    0.22560E+00    0.15207E+04
    0.22673E+00    0.15079E+04
    0.22786E+00    0.14955E+04
    0.22901E+00    0.14836E+04
    0.23015E+00    0.14722E+04
    0.23131E+00    0.14611E+04
    0.23247E+00    0.14504E+04
    0.23363E+00    0.14399E+04
    0.23480E+00    0.14297E+04
    0.23598E+00    0.14197E+04
    0.23716E+00    0.14097E+04
    0.23835E+00    0.13999E+04
    0.23955E+00    0.13900E+04
    0.24075E+00    0.13802E+04
    0.24196E+00    0.13702E+04
    0.24317E+00    0.13602E+04
    0.24439E+00    0.13500E+04
    0.24561E+00    0.13397E+04
    0.24684E+00    0.13291E+04
    0.24808E+00    0.13183E+04
    0.24932E+00    0.13073E+04
    0.25057E+00    0.12959E+04
    0.25183E+00    0.12844E+04
    0.25309E+00    0.12725E+04
    0.25436E+00    0.12604E+04
    0.25564E+00    0.12480E+04
    0.25692E+00    0.12354E+04
    0.25820E+00    0.12226E+04
    0.25950E+00    0.12096E+04
    0.26080E+00    0.11964E+04
    0.26211E+00    0.11831E+04
    0.26342E+00    0.11698E+04
    0.26474E+00    0.11564E+04
    0.26607E+00    0.11430E+04
    0.26740E+00    0.11297E+04
    0.26874E+00    0.11165E+04
    0.27009E+00    0.11034E+04
    0.27144E+00    0.10904E+04
    0.27280E+00    0.10777E+04
    0.27417E+00    0.10653E+04
    0.27555E+00    0.10531E+04
    0.27693E+00    0.10412E+04
    0.27831E+00    0.10296E+04
    0.27971E+00    0.10184E+04
    0.28111E+00    0.10075E+04
    0.28252E+00    0.99694E+03
    0.28394E+00    0.98673E+03
    0.28536E+00    0.97685E+03
    0.28679E+00    0.96729E+03
    0.28823E+00    0.95805E+03
    0.28967E+00    0.94909E+03
    0.29112E+00    0.94040E+03
    0.29258E+00    0.93197E+03
    0.29405E+00    0.92376E+03
    0.29552E+00    0.91575E+03
    0.29701E+00    0.90792E+03
    0.29849E+00    0.90023E+03
    0.29999E+00    0.89264E+03
    0.30149E+00    0.88514E+03
    0.30301E+00    0.87767E+03
    0.30452E+00    0.87021E+03
    0.30605E+00    0.86273E+03
    0.30759E+00    0.85520E+03
    0.30913E+00    0.84760E+03
    0.31068E+00    0.83991E+03
    0.31223E+00    0.83212E+03
    0.31380E+00    0.82424E+03
    0.31537E+00    0.81625E+03
    0.31695E+00    0.80816E+03
    0.31854E+00    0.79999E+03
    0.32014E+00    0.79173E+03
    0.32174E+00    0.78341E+03
    0.32336E+00    0.77505E+03
    0.32498E+00    0.76665E+03
    0.32661E+00    0.75823E+03
    0.32824E+00    0.74982E+03
    0.32989E+00    0.74144E+03
    0.33154E+00    0.73311E+03
    0.33320E+00    0.72486E+03
    0.33487E+00    0.71671E+03
    0.33655E+00    0.70869E+03
    0.33824E+00    0.70082E+03
    0.33993E+00    0.69310E+03
    0.34164E+00    0.68554E+03
    0.34335E+00    0.67817E+03
    0.34507E+00    0.67097E+03
    0.34680E+00    0.66395E+03
    0.34854E+00    0.65710E+03
    0.35029E+00    0.65041E+03
    0.35204E+00    0.64388E+03
    0.35381E+00    0.63751E+03
    0.35558E+00    0.63127E+03
    0.35736E+00    0.62517E+03
    0.35915E+00    0.61918E+03
    0.36095E+00    0.61329E+03
    0.36276E+00    0.60749E+03
    0.36458E+00    0.60174E+03
    0.36641E+00    0.59604E+03
    0.36825E+00    0.59037E+03
    0.37009E+00    0.58470E+03
    0.37195E+00    0.57903E+03
    0.37381E+00    0.57334E+03
    0.37569E+00    0.56764E+03
    0.37757E+00    0.56192E+03
    0.37946E+00    0.55619E+03
    0.38136E+00    0.55045E+03
    0.38327E+00    0.54471E+03
    0.38520E+00    0.53896E+03
    0.38713E+00    0.53322E+03
    0.38907E+00    0.52749E+03
    0.39102E+00    0.52177E+03
    0.39298E+00    0.51607E+03
    0.39495E+00    0.51042E+03
    0.39693E+00    0.50481E+03
    0.39892E+00    0.49926E+03
    0.40092E+00    0.49379E+03
    0.40293E+00    0.48841E+03
    0.40495E+00    0.48311E+03
    0.40698E+00    0.47792E+03
    0.40902E+00    0.47282E+03
    0.41107E+00    0.46781E+03
    0.41313E+00    0.46290E+03
    0.41520E+00    0.45807E+03
    0.41728E+00    0.45333E+03
    0.41937E+00    0.44867E+03
    0.42147E+00    0.44408E+03
    0.42358E+00    0.43955E+03
    0.42571E+00    0.43509E+03
    0.42784E+00    0.43068E+03
    0.42999E+00    0.42631E+03
    0.43214E+00    0.42197E+03
    0.43431E+00    0.41766E+03
    0.43648E+00    0.41337E+03
    0.43867E+00    0.40909E+03
    0.44087E+00    0.40482E+03
    0.44308E+00    0.40057E+03
    0.44530E+00    0.39634E+03
    0.44753E+00    0.39213E+03
    0.44978E+00    0.38794E+03
    0.45203E+00    0.38376E+03
    0.45430E+00    0.37961E+03
    0.45657E+00    0.37549E+03
    0.45886E+00    0.37140E+03
    0.46116E+00    0.36735E+03
    0.46347E+00    0.36335E+03
    0.46580E+00    0.35939E+03
    0.46813E+00    0.35549E+03
    0.47048E+00    0.35165E+03
    0.47284E+00    0.34786E+03
    0.47521E+00    0.34413E+03
    0.47759E+00    0.34045E+03
    0.47998E+00    0.33681E+03
    0.48239E+00    0.33323E+03
    0.48481E+00    0.32969E+03
    0.48724E+00    0.32620E+03
    0.48968E+00    0.32276E+03
    0.49213E+00    0.31935E+03
    0.49460E+00    0.31598E+03
    0.49708E+00    0.31263E+03
    0.49957E+00    0.30932E+03
    0.50208E+00    0.30602E+03
    0.50459E+00    0.30275E+03
    0.50712E+00    0.29950E+03
    0.50966E+00    0.29627E+03
    0.51222E+00    0.29307E+03
    0.51479E+00    0.28990E+03
    0.51737E+00    0.28675E+03
    0.51996E+00    0.28362E+03
    0.52257E+00    0.28052E+03
    0.52519E+00    0.27745E+03
    0.52782E+00    0.27442E+03
    0.53046E+00    0.27142E+03
    0.53312E+00    0.26845E+03
    0.53580E+00    0.26553E+03
    0.53848E+00    0.26264E+03
    0.54118E+00    0.25978E+03
    0.54389E+00    0.25695E+03
    0.54662E+00    0.25416E+03
    0.54936E+00    0.25141E+03
    0.55211E+00    0.24869E+03
    0.55488E+00    0.24599E+03
    0.55766E+00    0.24333E+03
    0.56046E+00    0.24069E+03
    0.56327E+00    0.23808E+03
    0.56609E+00    0.23549E+03
    0.56893E+00    0.23292E+03
    0.57178E+00    0.23038E+03
    0.57465E+00    0.22786E+03
    0.57753E+00    0.22536E+03
    0.58042E+00    0.22289E+03
    0.58333E+00    0.22044E+03
    0.58625E+00    0.21801E+03
    0.58919E+00    0.21561E+03
    0.59215E+00    0.21323E+03
    0.59511E+00    0.21088E+03
    0.59810E+00    0.20855E+03
    0.60109E+00    0.20625E+03
    0.60411E+00    0.20398E+03
    0.60714E+00    0.20173E+03
    0.61018E+00    0.19951E+03
    0.61324E+00    0.19731E+03
    0.61631E+00    0.19514E+03
    0.61940E+00    0.19299E+03
    0.62251E+00    0.19086E+03
    0.62563E+00    0.18876E+03
    0.62876E+00    0.18667E+03
    0.63191E+00    0.18461E+03
    0.63508E+00    0.18257E+03
    0.63826E+00    0.18055E+03
    0.64146E+00    0.17855E+03
    0.64468E+00    0.17656E+03
    0.64791E+00    0.17460E+03
    0.65116E+00    0.17266E+03
    0.65442E+00    0.17074E+03
    0.65770E+00    0.16884E+03
    0.66100E+00    0.16696E+03
    0.66431E+00    0.16510E+03
    0.66764E+00    0.16326E+03
    0.67099E+00    0.16144E+03
    0.67435E+00    0.15964E+03
    0.67773E+00    0.15786E+03
    0.68113E+00    0.15610E+03
    0.68454E+00    0.15436E+03
    0.68797E+00    0.15264E+03
    0.69142E+00    0.15093E+03
    0.69489E+00    0.14924E+03
    0.69837E+00    0.14757E+03
    0.70187E+00    0.14592E+03
    0.70539E+00    0.14429E+03
    0.70893E+00    0.14267E+03
    0.71248E+00    0.14107E+03
    0.71605E+00    0.13949E+03
    0.71964E+00    0.13792E+03
    0.72325E+00    0.13637E+03
    0.72687E+00    0.13484E+03
    0.73052E+00    0.13332E+03
    0.73418E+00    0.13182E+03
    0.73786E+00    0.13034E+03
    0.74156E+00    0.12887E+03
    0.74527E+00    0.12742E+03
    0.74901E+00    0.12599E+03
    0.75276E+00    0.12457E+03
    0.75654E+00    0.12316E+03
    0.76033E+00    0.12177E+03
    0.76414E+00    0.12040E+03
    0.76797E+00    0.11904E+03
    0.77182E+00    0.11769E+03
    0.77569E+00    0.11636E+03
    0.77958E+00    0.11504E+03
    0.78349E+00    0.11374E+03
    0.78741E+00    0.11245E+03
    0.79136E+00    0.11118E+03
    0.79533E+00    0.10991E+03
    0.79931E+00    0.10867E+03
    0.80332E+00    0.10743E+03
    0.80735E+00    0.10621E+03
    0.81139E+00    0.10501E+03
    0.81546E+00    0.10381E+03
    0.81955E+00    0.10263E+03
    0.82366E+00    0.10146E+03
    0.82778E+00    0.10031E+03
    0.83193E+00    0.99167E+02
    0.83610E+00    0.98037E+02
    0.84029E+00    0.96918E+02
    0.84451E+00    0.95812E+02
    0.84874E+00    0.94719E+02
    0.85299E+00    0.93638E+02
    0.85727E+00    0.92568E+02
    0.86157E+00    0.91509E+02
    0.86589E+00    0.90463E+02
    0.87023E+00    0.89428E+02
    0.87459E+00    0.88405E+02
    0.87897E+00    0.87392E+02
    0.88338E+00    0.86390E+02
    0.88780E+00    0.85401E+02
    0.89226E+00    0.84422E+02
    0.89673E+00    0.83454E+02
    0.90122E+00    0.82495E+02
    0.90574E+00    0.81547E+02
    0.91028E+00    0.80611E+02
    0.91484E+00    0.79685E+02
    0.91943E+00    0.78769E+02
    0.92404E+00    0.77862E+02
    0.92867E+00    0.76966E+02
    0.93332E+00    0.76081E+02
    0.93800E+00    0.75205E+02
    0.94270E+00    0.74337E+02
    0.94743E+00    0.73480E+02
    0.95218E+00    0.72633E+02
    0.95695E+00    0.71796E+02
    0.96175E+00    0.70967E+02
    0.96657E+00    0.70146E+02
    0.97141E+00    0.69336E+02
    0.97628E+00    0.68535E+02
    0.98118E+00    0.67743E+02
    0.98609E+00    0.66958E+02
    0.99104E+00    0.66183E+02
    0.99600E+00    0.65418E+02
    0.10010E+01    0.64660E+02
    0.10060E+01    0.63910E+02
    0.10111E+01    0.63169E+02
    0.10161E+01    0.62436E+02
    0.10212E+01    0.61712E+02
    0.10263E+01    0.60995E+02
    0.10315E+01    0.60286E+02
    0.10367E+01    0.59586E+02
    0.10418E+01    0.58894E+02
    0.10471E+01    0.58208E+02
    0.10523E+01    0.57531E+02
    0.10576E+01    0.56861E+02
    0.10629E+01    0.56199E+02
    0.10682E+01    0.55544E+02
    0.10736E+01    0.54896E+02
    0.10790E+01    0.54257E+02
    0.10844E+01    0.53624E+02
    0.10898E+01    0.52998E+02
    0.10953E+01    0.52379E+02
    0.11008E+01    0.51767E+02
    0.11063E+01    0.51162E+02
    0.11118E+01    0.50564E+02
    0.11174E+01    0.49972E+02
    0.11230E+01    0.49388E+02
    0.11286E+01    0.48810E+02
    0.11343E+01    0.48238E+02
    0.11400E+01    0.47673E+02
    0.11457E+01    0.47115E+02
    0.11514E+01    0.46562E+02
    0.11572E+01    0.46016E+02
    0.11630E+01    0.45476E+02
    0.11688E+01    0.44943E+02
    0.11747E+01    0.44415E+02
    0.11806E+01    0.43893E+02
    0.11865E+01    0.43378E+02
    0.11924E+01    0.42868E+02
    0.11984E+01    0.42363E+02
    0.12044E+01    0.41865E+02
    0.12105E+01    0.41373E+02
    0.12165E+01    0.40885E+02
    0.12226E+01    0.40404E+02
    0.12287E+01    0.39928E+02
    0.12349E+01    0.39457E+02
    0.12411E+01    0.38992E+02
    0.12473E+01    0.38532E+02
    0.12536E+01    0.38077E+02
    0.12599E+01    0.37628E+02
    0.12662E+01    0.37183E+02
    0.12725E+01    0.36744E+02
    0.12789E+01    0.36310E+02
    0.12853E+01    0.35880E+02
    0.12917E+01    0.35456E+02
    0.12982E+01    0.35036E+02
    0.13047E+01    0.34621E+02
    0.13113E+01    0.34212E+02
    0.13178E+01    0.33806E+02
    0.13245E+01    0.33405E+02
    0.13311E+01    0.33010E+02
    0.13378E+01    0.32618E+02
    0.13445E+01    0.32231E+02
    0.13512E+01    0.31848E+02
    0.13580E+01    0.31470E+02
    0.13648E+01    0.31096E+02
    0.13716E+01    0.30727E+02
    0.13785E+01    0.30362E+02
    0.13854E+01    0.30001E+02
    0.13924E+01    0.29644E+02
    0.13993E+01    0.29291E+02
    0.14063E+01    0.28942E+02
    0.14134E+01    0.28598E+02
    0.14205E+01    0.28257E+02
    0.14276E+01    0.27920E+02
    0.14348E+01    0.27588E+02
    0.14420E+01    0.27259E+02
    0.14492E+01    0.26933E+02
    0.14564E+01    0.26612E+02
    0.14637E+01    0.26294E+02
    0.14711E+01    0.25980E+02
    0.14785E+01    0.25670E+02
    0.14859E+01    0.25363E+02
    0.14933E+01    0.25060E+02
    0.15008E+01    0.24760E+02
    0.15083E+01    0.24464E+02
    0.15159E+01    0.24171E+02
    0.15235E+01    0.23882E+02
    0.15311E+01    0.23596E+02
    0.15388E+01    0.23313E+02
    0.15465E+01    0.23034E+02
    0.15543E+01    0.22757E+02
    0.15620E+01    0.22485E+02
    0.15699E+01    0.22215E+02
    0.15777E+01    0.21948E+02
    0.15857E+01    0.21685E+02
    0.15936E+01    0.21424E+02
    0.16016E+01    0.21167E+02
    0.16096E+01    0.20913E+02
    0.16177E+01    0.20661E+02
    0.16258E+01    0.20413E+02
    0.16339E+01    0.20167E+02
    0.16421E+01    0.19925E+02
    0.16504E+01    0.19685E+02
    0.16586E+01    0.19448E+02
    0.16670E+01    0.19213E+02
    0.16753E+01    0.18982E+02
    0.16837E+01    0.18753E+02
    0.16921E+01    0.18527E+02
    0.17006E+01    0.18304E+02
    0.17092E+01    0.18083E+02
    0.17177E+01    0.17865E+02
    0.17263E+01    0.17649E+02
    0.17350E+01    0.17436E+02
    0.17437E+01    0.17225E+02
    0.17524E+01    0.17017E+02
    0.17612E+01    0.16811E+02
    0.17700E+01    0.16608E+02
    0.17789E+01    0.16407E+02
    0.17878E+01    0.16208E+02
    0.17968E+01    0.16012E+02
    0.18058E+01    0.15818E+02
    0.18148E+01    0.15627E+02
    0.18239E+01    0.15437E+02
    0.18331E+01    0.15250E+02
    0.18423E+01    0.15065E+02
    0.18515E+01    0.14883E+02
    0.18608E+01    0.14702E+02
    0.18701E+01    0.14524E+02
    0.18795E+01    0.14347E+02
    0.18889E+01    0.14173E+02
    0.18984E+01    0.14001E+02
    0.19079E+01    0.13831E+02
    0.19175E+01    0.13663E+02
    0.19271E+01    0.13497E+02
    0.19367E+01    0.13333E+02
    0.19464E+01    0.13170E+02
    0.19562E+01    0.13010E+02
    0.19660E+01    0.12852E+02
    0.19758E+01    0.12695E+02
    0.19858E+01    0.12541E+02
    0.19957E+01    0.12388E+02
    0.20057E+01    0.12237E+02
    0.20158E+01    0.12088E+02
    0.20259E+01    0.11940E+02
    0.20360E+01    0.11794E+02
    0.20462E+01    0.11651E+02
    0.20565E+01    0.11508E+02
    0.20668E+01    0.11368E+02
    0.20772E+01    0.11229E+02
    0.20876E+01    0.11092E+02
    0.20980E+01    0.10956E+02
    0.21085E+01    0.10822E+02
    0.21191E+01    0.10690E+02
    0.21297E+01    0.10559E+02
    0.21404E+01    0.10430E+02
    0.21511E+01    0.10302E+02
    0.21619E+01    0.10176E+02
    0.21728E+01    0.10052E+02
    0.21836E+01    0.99285E+01
    0.21946E+01    0.98069E+01
    0.22056E+01    0.96867E+01
    0.22166E+01    0.95680E+01
    0.22278E+01    0.94506E+01
    0.22389E+01    0.93347E+01
    0.22502E+01    0.92201E+01
    0.22614E+01    0.91070E+01
    0.22728E+01    0.89952E+01
    0.22842E+01    0.88847E+01
